serial_number,start_date,end_date,duration,event,smart_5_raw,smart_9_raw,smart_187_raw,smart_197_raw,smart_198_raw,temp_mean,temp_max,temp_std,delta_smart_5_raw,delta_smart_196_raw,slope_smart_5_raw,slope_smart_196_raw,pending_present,age_years,log_age,health_risk_score
2205E606810D,2025-01-01,2025-03-31,89,0,0.0,20148.922222222223,0.0,0.0,0.0,42.41111111111111,44.0,0.5556666555578806,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606810E,2025-01-01,2025-03-31,89,0,0.0,23528.555555555555,0.0,1.0,0.0,33.65555555555556,36.0,1.5286966933458623,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2205E606810F,2025-01-01,2025-03-31,89,0,0.0,21884.18888888889,0.0,0.0,0.0,38.144444444444446,42.0,1.8830301296409602,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068110,2025-01-01,2025-03-31,89,0,0.0,18253.433333333334,0.0,0.0,0.0,32.06666666666667,33.0,0.5734883511358483,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068111,2025-01-01,2025-03-31,89,0,0.0,20221.644444444446,0.0,0.0,0.0,41.71111111111111,43.0,0.47713134563555415,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068112,2025-01-01,2025-03-31,89,0,0.0,14315.144444444444,0.0,0.0,0.0,32.522222222222226,37.0,1.1759419654781262,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068113,2025-01-01,2025-03-31,89,0,0.0,20684.88888888889,0.0,0.0,0.0,26.08888888888889,35.0,2.2883494509966287,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068115,2025-01-01,2025-03-31,89,0,0.0,22333.755555555555,0.0,0.0,0.0,29.2,38.0,3.724394059590241,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068117,2025-01-01,2025-03-31,89,0,0.0,12090.655555555555,0.0,0.0,0.0,37.833333333333336,40.0,1.0775486583495026,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068118,2025-01-01,2025-03-31,89,0,0.0,21905.922222222223,0.0,0.0,0.0,39.922222222222224,43.0,1.46990383493288,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068119,2025-01-01,2025-03-31,89,0,0.0,22292.233333333334,0.0,0.0,0.0,33.12222222222222,39.0,2.407524213690529,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606811B,2025-01-01,2025-03-31,89,0,0.0,11852.355555555556,0.0,0.0,0.0,29.844444444444445,37.0,2.389379794521805,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606811C,2025-01-01,2025-03-31,89,0,0.0,22142.555555555555,0.0,0.0,0.0,39.7,41.0,0.5859465277081591,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606811E,2025-01-01,2025-03-31,89,0,0.0,22894.38888888889,0.0,0.0,0.0,31.866666666666667,43.0,4.364503280888775,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068121,2025-01-01,2025-03-31,89,0,0.0,17066.37777777778,0.0,0.0,0.0,33.75555555555555,35.0,0.5013561854526443,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068122,2025-01-01,2025-03-31,89,0,0.0,12374.877777777778,0.0,0.0,0.0,39.87777777777778,43.0,1.1336056317762337,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068123,2025-01-01,2025-03-31,89,0,0.0,20276.444444444445,0.0,0.0,0.0,39.388888888888886,41.0,0.6090875588297611,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068126,2025-01-01,2025-03-31,89,0,0.0,19964.78888888889,0.0,0.0,0.0,28.88888888888889,36.0,2.672678408739669,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068127,2025-01-01,2025-03-31,89,0,0.0,22134.21111111111,0.0,0.0,0.0,30.1,37.0,3.2661564227357056,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068129,2025-01-01,2025-03-31,89,0,0.0,12376.31111111111,0.0,0.0,0.0,40.12222222222222,42.0,1.1433651869010946,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606812A,2025-01-01,2025-03-31,89,0,0.0,20167.433333333334,0.0,1.0,0.0,39.422222222222224,41.0,0.6142344427147374,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2205E606812B,2025-01-01,2025-03-31,89,0,0.0,20309.78888888889,0.0,0.0,0.0,39.666666666666664,41.0,0.7453559924999977,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606812C,2025-01-01,2025-03-31,89,0,0.0,12369.322222222223,0.0,0.0,0.0,36.5,39.0,1.1474609652038739,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606812F,2025-01-01,2025-03-31,89,0,0.0,20259.0,0.0,0.0,0.0,39.78888888888889,41.0,0.7225640216837483,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068132,2025-01-01,2025-03-31,89,0,0.0,21902.666666666668,0.0,0.0,0.0,39.111111111111114,41.0,1.5088217952681848,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068134,2025-01-01,2025-03-31,89,0,0.0,20646.655555555557,0.0,1.0,0.0,29.166666666666668,38.0,3.6765019606504565,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2205E6068136,2025-01-01,2025-03-31,89,0,0.0,23567.277777777777,0.0,0.0,0.0,33.25555555555555,37.0,2.3216905292438397,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068138,2025-01-01,2025-03-31,89,0,0.0,20095.32222222222,0.0,0.0,0.0,36.233333333333334,40.0,0.9780933834081008,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606813B,2025-01-01,2025-03-31,89,0,0.0,22656.81111111111,0.0,0.0,0.0,37.977777777777774,40.0,1.5490339482528754,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606813E,2025-01-01,2025-03-31,89,0,0.0,22163.7,0.0,0.0,0.0,27.511111111111113,34.0,2.2717807232039218,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606813F,2025-01-01,2025-03-31,89,0,0.0,22129.01111111111,0.0,0.0,0.0,40.7,43.0,0.7218802609234722,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068141,2025-01-01,2025-03-31,89,0,0.0,19925.466666666667,0.0,0.0,0.0,26.266666666666666,31.0,0.9043106644167731,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068143,2025-01-01,2025-03-31,89,0,0.0,20177.51111111111,0.0,0.0,0.0,39.06666666666667,41.0,0.628932075470094,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068146,2025-01-01,2025-03-31,89,0,0.0,22050.922222222223,0.0,0.0,0.0,31.3,39.0,2.9380643665893604,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068147,2025-01-01,2025-03-31,89,0,0.0,22127.244444444445,0.0,0.0,0.0,39.888888888888886,42.0,0.6402160129286073,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606814A,2025-01-01,2025-03-31,89,0,0.0,22178.644444444446,0.0,0.0,0.0,26.555555555555557,34.0,1.3342589379802503,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606814B,2025-01-01,2025-03-31,89,0,0.0,12386.41111111111,0.0,0.0,0.0,35.96666666666667,38.0,1.129896750445108,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606814E,2025-01-01,2025-03-31,89,0,0.0,21827.655555555557,0.0,0.0,0.0,32.94444444444444,36.0,0.8738307884902742,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068151,2025-01-01,2025-03-31,89,0,0.0,22232.544444444444,0.0,0.0,0.0,26.288888888888888,35.0,1.7336182102081998,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606815A,2025-01-01,2025-03-31,89,0,0.0,22043.37777777778,0.0,0.0,0.0,36.7,46.0,3.652852766446144,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606815C,2025-01-01,2025-03-31,89,0,0.0,16612.12222222222,0.0,0.0,0.0,38.48888888888889,43.0,0.8595146491473802,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068248,2025-01-01,2025-03-31,89,0,0.0,20710.044444444444,0.0,0.0,0.0,26.788888888888888,30.0,1.766946169364578,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606824B,2025-01-01,2025-03-31,89,0,0.0,22068.144444444446,0.0,0.0,0.0,39.43333333333333,41.0,0.5972157622392634,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606842E,2025-01-01,2025-03-31,89,0,0.0,14466.555555555555,0.0,0.0,0.0,34.77777777777778,39.0,0.6956655929998845,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068431,2025-01-01,2025-03-29,87,0,0.0,22491.136363636364,0.0,0.0,0.0,28.204545454545453,30.0,0.43062034821591383,0.0,0.0,0.0,0.0,0,0.23835616438356164,4.477336814478207,0.0
2205E6068434,2025-01-01,2025-03-31,89,0,0.0,20435.277777777777,0.0,0.0,0.0,29.0,37.0,3.39607616718667,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068435,2025-01-01,2025-03-31,89,0,0.0,20231.6,0.0,0.0,0.0,39.977777777777774,42.0,0.977272596768845,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068439,2025-01-01,2025-03-31,89,0,0.0,15759.966666666667,0.0,0.0,0.0,33.65555555555556,36.0,0.9447058461776502,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606843F,2025-01-01,2025-03-31,89,0,0.0,23488.955555555556,0.0,0.0,0.0,36.955555555555556,38.0,0.6816827400077973,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068440,2025-01-01,2025-03-31,89,0,0.0,23562.644444444446,0.0,0.0,0.0,33.51111111111111,36.0,0.7187094057242781,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068442,2025-01-01,2025-03-31,89,0,0.0,23524.88888888889,0.0,0.0,0.0,38.21111111111111,39.0,0.5476098457935863,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068445,2025-01-01,2025-03-31,89,0,0.0,12397.833333333334,0.0,0.0,0.0,35.81111111111111,39.0,1.042373834032916,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606844D,2025-01-01,2025-03-31,89,0,0.0,23414.17777777778,0.0,0.0,0.0,35.75555555555555,38.0,0.7499794235860943,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606844E,2025-01-01,2025-03-31,89,0,0.0,21333.655555555557,0.0,0.0,0.0,34.12222222222222,41.0,2.1282636520975906,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068451,2025-01-01,2025-03-31,89,0,0.0,22149.62222222222,0.0,0.0,0.0,36.65555555555556,40.0,1.5997299154760383,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068456,2025-01-01,2025-03-31,89,0,0.0,21872.68888888889,0.0,0.0,0.0,38.21111111111111,42.0,0.6054281211479042,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068457,2025-01-01,2025-03-31,89,0,0.0,20219.21111111111,0.0,0.0,0.0,40.75555555555555,43.0,0.637897781973877,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068459,2025-01-01,2025-03-31,89,0,0.0,19913.333333333332,0.0,0.0,0.0,31.433333333333334,34.0,1.0651030205780088,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606845E,2025-01-01,2025-03-31,89,0,0.0,22157.022222222222,0.0,0.0,0.0,33.82222222222222,41.0,3.0132218924001055,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606845F,2025-01-01,2025-03-31,89,0,1.0,12412.0,0.0,0.0,0.0,34.477777777777774,36.0,0.670452215180058,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,10.0
2205E6068468,2025-01-01,2025-03-31,89,0,0.0,14919.055555555555,0.0,0.0,0.0,37.577777777777776,40.0,1.619175220617603,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068469,2025-01-01,2025-03-31,89,0,0.0,22097.255555555555,0.0,0.0,0.0,31.366666666666667,39.0,3.819394949174235,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606846A,2025-01-01,2025-03-31,89,0,0.0,18969.044444444444,0.0,0.0,0.0,31.244444444444444,40.0,4.230343067546152,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606846D,2025-01-01,2025-03-31,89,0,0.0,22727.6,0.0,0.0,0.0,41.91111111111111,43.0,0.48635708062756966,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068470,2025-01-01,2025-03-31,89,0,0.0,21557.422222222223,0.0,0.0,0.0,31.5,47.0,2.4776781245530892,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068473,2025-01-01,2025-03-31,89,0,0.0,21588.466666666667,0.0,0.0,0.0,39.75555555555555,43.0,1.088435279667465,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068477,2025-01-01,2025-03-31,89,0,0.0,19730.344444444443,0.0,0.0,0.0,34.666666666666664,36.0,0.5962847940001812,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068479,2025-01-01,2025-03-31,89,0,0.0,23530.555555555555,0.0,0.0,0.0,29.6,34.0,1.8123036292090724,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606847C,2025-01-01,2025-03-31,89,0,0.0,20180.055555555555,0.0,0.0,0.0,38.9,41.0,1.0115993936996697,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606847D,2025-01-01,2025-03-31,89,0,0.0,21715.722222222223,0.0,0.0,0.0,25.488888888888887,26.0,0.49987652796454995,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606847E,2025-01-01,2025-03-31,89,0,0.0,20163.166666666668,0.0,0.0,0.0,44.2,46.0,0.5617433182114343,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068488,2025-01-01,2025-03-31,89,0,0.0,23543.044444444444,0.0,0.0,0.0,37.3,38.0,0.5666666666668772,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606848A,2025-01-01,2025-03-31,89,0,0.0,12336.511111111111,0.0,0.0,0.0,38.43333333333333,41.0,0.8034647195464167,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606848B,2025-01-01,2025-03-31,89,0,0.0,23567.344444444443,0.0,0.0,0.0,36.86666666666667,38.0,0.7774602526460277,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068491,2025-01-01,2025-03-31,89,0,0.0,23391.166666666668,0.0,0.0,0.0,36.65555555555556,38.0,0.7017614522060659,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E60686CE,2025-01-01,2025-03-31,89,0,0.0,18503.18888888889,0.0,0.0,0.0,32.75555555555555,36.0,0.6378977819736988,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E60686D0,2025-01-01,2025-03-31,89,0,0.0,15090.211111111112,0.0,0.0,0.0,38.77777777777778,40.0,0.4893936787897405,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E60686D8,2025-01-01,2025-03-31,89,0,0.0,18250.1,0.0,0.0,0.0,36.72222222222222,41.0,0.8031573497112187,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E60686DB,2025-01-01,2025-03-31,89,0,0.0,20260.411111111112,0.0,0.0,0.0,40.166666666666664,42.0,0.7637626158260725,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E60686DC,2025-01-01,2025-03-31,89,0,0.0,20214.655555555557,0.0,0.0,0.0,39.81111111111111,42.0,0.9763246778317494,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E60686DD,2025-01-01,2025-01-23,22,0,0.0,15031.91304347826,0.0,0.0,0.0,37.82608695652174,39.0,0.4802330877034046,0.0,0.0,0.0,0.0,0,0.06027397260273973,3.1354942159291497,0.0
2206E608AE54,2025-01-01,2025-03-31,89,0,0.0,12400.566666666668,0.0,0.0,0.0,38.41111111111111,42.0,2.0811025093255275,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608AE55,2025-01-01,2025-03-31,89,0,0.0,22575.6,0.0,0.0,0.0,36.3,38.0,0.7218802609237872,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608AE57,2025-01-01,2025-03-31,89,0,0.0,22243.8,0.0,0.0,0.0,38.78888888888889,41.0,1.4943928119952312,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608AE5B,2025-01-01,2025-03-31,89,0,0.0,20734.566666666666,0.0,0.0,0.0,27.244444444444444,34.0,2.6428566661899673,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608AE78,2025-01-01,2025-03-31,89,0,0.0,22156.844444444443,0.0,0.0,0.0,38.333333333333336,42.0,1.2018504251546211,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608AE79,2025-01-01,2025-03-31,89,0,0.0,21188.455555555556,0.0,0.0,0.0,32.74444444444445,38.0,2.3502298285302436,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608AE7D,2025-01-01,2025-03-31,89,0,0.0,22077.144444444446,0.0,0.0,0.0,37.644444444444446,39.0,0.5639367795755167,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608AE80,2025-01-01,2025-03-31,89,0,0.0,22133.755555555555,0.0,0.0,0.0,28.4,37.0,2.866666666666685,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608AE82,2025-01-01,2025-03-31,89,0,0.0,22115.744444444445,0.0,0.0,0.0,31.233333333333334,40.0,4.299999999999988,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608AE8A,2025-01-01,2025-03-31,89,0,0.0,22054.3,0.0,0.0,0.0,35.8,42.0,2.671661987935217,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DB19,2025-01-01,2025-03-31,89,0,0.0,16924.722222222223,0.0,0.0,0.0,25.877777777777776,26.0,0.3275422882885957,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DB3A,2025-01-01,2025-03-31,89,0,0.0,21926.32222222222,0.0,0.0,0.0,38.24444444444445,41.0,2.20761868240723,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DB3E,2025-01-01,2025-03-31,89,0,0.0,21986.1,0.0,0.0,0.0,40.18888888888889,43.0,2.070396872552827,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DB3F,2025-01-01,2025-03-31,89,0,0.0,18314.88888888889,0.0,0.0,0.0,37.24444444444445,39.0,0.8341477501830925,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DB49,2025-01-01,2025-03-31,89,0,0.0,12342.655555555555,0.0,0.0,0.0,36.96666666666667,40.0,0.7218802609236297,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DB55,2025-01-01,2025-03-31,89,0,0.0,21954.4,0.0,0.0,0.0,27.544444444444444,35.0,2.000894861534123,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DB58,2025-01-01,2025-03-31,89,0,0.0,21982.088888888888,0.0,0.0,0.0,34.455555555555556,40.0,3.0447080177876162,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DB5B,2025-01-01,2025-03-31,89,0,0.0,20609.1,0.0,0.0,0.0,32.833333333333336,38.0,2.367605447610647,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DBBA,2025-01-01,2025-03-31,89,0,0.0,21067.82222222222,0.0,0.0,0.0,32.18888888888889,34.0,0.6127251412870693,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DBBE,2025-01-01,2025-03-31,89,0,0.0,22217.466666666667,0.0,0.0,0.0,26.22222222222222,34.0,1.5689896096092761,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DBC3,2025-01-01,2025-03-31,89,0,0.0,20613.67777777778,0.0,0.0,0.0,26.41111111111111,32.0,0.7585724083865812,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DBC4,2025-01-01,2025-03-31,89,0,0.0,21655.9,0.0,0.0,0.0,36.86666666666667,38.0,0.40000000000010233,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DBC5,2025-01-01,2025-03-31,89,0,0.0,22168.522222222222,0.0,0.0,0.0,33.68888888888889,38.0,2.3458921280704694,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DBC7,2025-01-01,2025-03-31,89,0,0.0,12363.633333333333,0.0,0.0,0.0,39.355555555555554,41.0,1.8337036663001154,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DBC9,2025-01-01,2025-03-31,89,0,0.0,12389.266666666666,0.0,0.0,0.0,36.1,38.0,0.9315459074987912,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DBCB,2025-01-01,2025-03-31,89,0,0.0,22283.12222222222,0.0,1.0,0.0,30.08888888888889,39.0,3.60753669248899,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2206E608DBCC,2025-01-01,2025-03-31,89,0,0.0,23455.777777777777,0.0,0.0,0.0,32.87777777777778,36.0,2.0211535637835576,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DC3A,2025-01-01,2025-03-31,89,0,0.0,20292.433333333334,0.0,0.0,0.0,37.13333333333333,40.0,1.0132456102380323,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DC8F,2025-01-01,2025-03-31,89,0,0.0,20511.344444444443,0.0,0.0,0.0,25.133333333333333,28.0,0.9568466729604888,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DC96,2025-01-01,2025-03-31,89,0,0.0,20621.744444444445,0.0,0.0,0.0,28.77777777777778,37.0,3.192970674527892,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DC9A,2025-01-01,2025-03-31,89,0,0.0,22157.722222222223,0.0,0.0,0.0,28.677777777777777,39.0,3.5050052394247766,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DC9D,2025-01-01,2025-03-31,89,0,0.0,22113.633333333335,0.0,0.0,0.0,27.966666666666665,36.0,2.5623340054636996,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DC9F,2025-01-01,2025-03-31,89,0,0.0,20672.022222222222,0.0,1.0,0.0,39.13333333333333,41.0,0.7483314773549037,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2206E608DCA0,2025-01-01,2025-03-31,89,0,0.0,21937.433333333334,0.0,0.0,0.0,38.833333333333336,42.0,1.6616591440818187,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DCA2,2025-01-01,2025-03-31,89,0,0.0,20174.37777777778,0.0,0.0,0.0,40.333333333333336,43.0,0.8944271909997633,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DCA3,2025-01-01,2025-03-31,89,0,0.0,22220.3,0.0,0.0,0.0,31.455555555555556,40.0,4.091077312914887,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DCA6,2025-01-01,2025-03-31,89,0,0.0,12416.211111111112,0.0,0.0,0.0,38.58888888888889,40.0,1.1915857263368586,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DCA7,2025-01-01,2025-03-31,89,0,0.0,12406.777777777777,0.0,0.0,0.0,36.8,39.0,1.1566234381932614,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DCA9,2025-01-01,2025-03-31,89,0,0.0,20157.61111111111,0.0,0.0,0.0,38.03333333333333,39.0,0.34801021696396234,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DCFA,2025-01-01,2025-03-31,89,0,0.0,18580.38888888889,0.0,0.0,0.0,27.1,30.0,0.5385164807134166,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DCFB,2025-01-01,2025-03-31,89,0,0.0,21941.444444444445,0.0,0.0,0.0,39.766666666666666,44.0,1.0225241100119185,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DCFF,2025-01-01,2025-03-31,89,0,0.0,20643.366666666665,0.0,0.0,0.0,27.38888888888889,35.0,2.085369375458154,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DD01,2025-01-01,2025-03-31,89,0,0.0,22155.2,0.0,1.0,0.0,30.133333333333333,41.0,4.300387579432037,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2206E608DD02,2025-01-01,2025-03-31,89,0,0.0,12412.111111111111,0.0,0.0,0.0,32.7,38.0,1.0588253449511158,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DD04,2025-01-01,2025-03-31,89,0,0.0,22181.133333333335,0.0,1.0,0.0,27.844444444444445,37.0,2.555652172086681,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2206E608DD06,2025-01-01,2025-03-31,89,0,0.0,11853.288888888888,0.0,0.0,0.0,36.477777777777774,39.0,0.9687079341724574,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
